sample,format,dataset,task,trans,feature,label,batch,l_pre,l_mp,l_post,stage,bn,act,drop,agg,optim,lr,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
lr,nx,scalefree,graph,True,node_const,graph_path_len,64,3,4,2,skipsum,True,relu,0.6,max,adam,0.001,199,0.897,0.0675,133829.0,0.0258,0.0024,0.5915,0.026,,,,,,,,
lr,nx,scalefree,graph,True,node_const,graph_path_len,64,3,4,2,skipsum,True,relu,0.6,max,adam,0.01,199,0.6059,0.0169,133829.0,0.0306,0.0056,0.719,0.0129,,,,,,,,
lr,nx,scalefree,graph,True,node_const,graph_path_len,64,3,4,2,skipsum,True,relu,0.6,max,adam,0.1,199,0.7149,0.0206,133829.0,0.0477,0.0042,0.6569,0.0069,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,1,4,3,skipconcat,True,swish,0.0,max,adam,0.001,399,0.0012,0.0004,135647.0,0.02,0.0025,1.0,0.0,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,1,4,3,skipconcat,True,swish,0.0,max,adam,0.01,399,0.0017,0.0,135647.0,0.0187,0.0006,1.0,0.0,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,1,4,3,skipconcat,True,swish,0.0,max,adam,0.1,399,0.042,0.0244,135647.0,0.0186,0.0015,0.9902,0.008,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,2,3,skipsum,True,relu,0.0,add,adam,0.001,99,0.0437,0.0206,134118.0,0.0177,0.0023,0.9935,0.0092,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,2,3,skipsum,True,relu,0.0,add,adam,0.01,99,0.0757,0.0228,134118.0,0.014,0.0019,0.9804,0.004,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,16,2,2,3,skipsum,True,relu,0.0,add,adam,0.1,99,0.5193,0.0288,134118.0,0.0151,0.0036,0.7859,0.0266,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.0,max,sgd,0.001,199,0.0498,0.0024,136454.0,0.018,0.0007,1.0,0.0,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.0,max,sgd,0.01,199,0.0206,0.0037,136454.0,0.0188,0.0026,1.0,0.0,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,32,1,2,1,skipconcat,True,prelu,0.0,max,sgd,0.1,199,0.4859,0.4225,136454.0,0.0131,0.0015,0.8824,0.0813,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,64,1,6,2,skipconcat,True,relu,0.3,max,sgd,0.001,199,0.8284,0.062,138781.0,0.0258,0.0075,0.6226,0.025,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,64,1,6,2,skipconcat,True,relu,0.3,max,sgd,0.01,199,0.5129,0.033,138781.0,0.0529,0.0013,0.7827,0.0083,,,,,,,,
lr,nx,scalefree,graph,True,node_onehot,graph_path_len,64,1,6,2,skipconcat,True,relu,0.3,max,sgd,0.1,199,0.3846,0.0239,138781.0,0.0261,0.0006,0.8398,0.0129,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,16,2,6,2,stack,False,swish,0.0,max,sgd,0.001,399,1.6037,0.005,134277.0,0.0355,0.0031,0.2157,0.0069,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,16,2,6,2,stack,False,swish,0.0,max,sgd,0.01,399,1.6073,0.0013,134277.0,0.0147,0.0007,0.2157,0.0069,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,16,2,6,2,stack,False,swish,0.0,max,sgd,0.1,399,1.6073,0.0013,134277.0,0.0318,0.0008,0.2157,0.0069,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,64,1,2,3,skipsum,False,swish,0.0,max,adam,0.001,99,0.7562,0.089,134850.0,0.0437,0.0108,0.7141,0.0303,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,64,1,2,3,skipsum,False,swish,0.0,max,adam,0.01,99,1.3556,0.1619,134850.0,0.0214,0.0057,0.3856,0.0769,,,,,,,,
lr,nx,scalefree,graph,True,node_pagerank,graph_path_len,64,1,2,3,skipsum,False,swish,0.0,max,adam,0.1,99,1.6076,0.0013,134850.0,0.0389,0.0033,0.2157,0.0069,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,1,6,3,stack,True,swish,0.3,add,sgd,0.001,399,0.6329,0.0116,135429.0,0.0154,0.0008,0.7279,0.0059,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,1,6,3,stack,True,swish,0.3,add,sgd,0.01,399,0.3692,0.0097,135429.0,0.0148,0.0001,0.8444,0.0046,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,1,6,3,stack,True,swish,0.3,add,sgd,0.1,399,0.2036,0.0056,135429.0,0.0226,0.0046,0.9158,0.003,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,2,8,2,skipconcat,False,relu,0.0,add,sgd,0.001,399,1.5006,0.0061,138963.0,0.0496,0.0031,0.3255,0.0024,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,2,8,2,skipconcat,False,relu,0.0,add,sgd,0.01,399,0.2294,0.0345,138963.0,0.0142,0.0009,0.9368,0.0089,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,16,2,8,2,skipconcat,False,relu,0.0,add,sgd,0.1,399,1.0694,0.4946,138963.0,0.018,0.0007,0.536,0.2312,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,32,2,6,1,skipconcat,False,swish,0.6,max,adam,0.001,99,0.7886,0.0042,138065.0,0.0235,0.0045,0.7012,0.0057,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,32,2,6,1,skipconcat,False,swish,0.6,max,adam,0.01,99,0.673,0.0023,138065.0,0.0204,0.0023,0.7333,0.0012,,,,,,,,
lr,nx,scalefree,node,True,node_clustering_coefficient,node_pagerank,32,2,6,1,skipconcat,False,swish,0.6,max,adam,0.1,99,1.0557,0.046,138065.0,0.0489,0.0005,0.5597,0.019,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,8,2,skipsum,False,prelu,0.3,max,sgd,0.001,99,1.5504,0.0058,134921.0,0.0165,0.0006,0.309,0.0105,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,8,2,skipsum,False,prelu,0.3,max,sgd,0.01,99,1.1304,0.0185,134921.0,0.0582,0.0029,0.4855,0.0042,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,1,8,2,skipsum,False,prelu,0.3,max,sgd,0.1,99,1.02,0.0051,134921.0,0.0245,0.0029,0.5333,0.004,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,2,6,2,stack,True,relu,0.6,add,adam,0.001,399,1.0509,0.0102,135429.0,0.0195,0.0025,0.5182,0.0039,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,2,6,2,stack,True,relu,0.6,add,adam,0.01,399,1.0087,0.013,135429.0,0.0225,0.0007,0.5331,0.0041,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,16,2,6,2,stack,True,relu,0.6,add,adam,0.1,399,1.2542,0.0182,135429.0,0.0198,0.0023,0.4482,0.0082,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,2,1,skipsum,False,prelu,0.3,mean,adam,0.001,199,1.3675,0.0069,133958.0,0.015,0.0014,0.4198,0.0044,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,2,1,skipsum,False,prelu,0.3,mean,adam,0.01,199,1.4849,0.0768,133958.0,0.0436,0.0026,0.3409,0.0576,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,2,1,skipsum,False,prelu,0.3,mean,adam,0.1,199,1.4751,0.0412,133958.0,0.0169,0.0018,0.3533,0.0305,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,4,1,skipconcat,True,prelu,0.6,mean,adam,0.001,199,1.2599,0.0079,135929.0,0.0198,0.001,0.4626,0.0052,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,4,1,skipconcat,True,prelu,0.6,mean,adam,0.01,199,1.2365,0.0026,135929.0,0.0217,0.0032,0.4733,0.0019,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,32,2,4,1,skipconcat,True,prelu,0.6,mean,adam,0.1,199,1.2927,0.005,135929.0,0.0204,0.0007,0.4422,0.0005,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipconcat,True,swish,0.3,mean,sgd,0.001,99,1.5888,0.0031,136453.0,0.0305,0.0088,0.2603,0.0019,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipconcat,True,swish,0.3,mean,sgd,0.01,99,1.5376,0.0036,136453.0,0.0322,0.01,0.3162,0.0073,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,2,1,skipconcat,True,swish,0.3,mean,sgd,0.1,99,1.4196,0.0018,136453.0,0.0255,0.0035,0.4004,0.0029,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,4,3,stack,True,swish,0.3,max,sgd,0.001,399,1.4852,0.0071,134069.0,0.0335,0.0073,0.3567,0.0054,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,4,3,stack,True,swish,0.3,max,sgd,0.01,399,1.1726,0.0013,134069.0,0.03,0.0019,0.4736,0.0002,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_clustering_coefficient,64,1,4,3,stack,True,swish,0.3,max,sgd,0.1,399,1.0313,0.0007,134069.0,0.0304,0.0045,0.5256,0.0033,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,16,1,8,2,skipsum,False,prelu,0.0,max,sgd,0.001,199,1.6094,0.0,134921.0,0.0222,0.0009,0.203,0.0007,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,16,1,8,2,skipsum,False,prelu,0.0,max,sgd,0.01,199,1.6094,0.0,134921.0,0.0185,0.0048,0.203,0.0007,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,16,1,8,2,skipsum,False,prelu,0.0,max,sgd,0.1,199,1.6094,0.0,134921.0,0.0219,0.0024,0.203,0.0007,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,1,8,3,skipconcat,False,relu,0.0,mean,sgd,0.001,99,1.6094,0.0,136011.0,0.0312,0.0052,0.2028,0.0009,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,1,8,3,skipconcat,False,relu,0.0,mean,sgd,0.01,99,1.6094,0.0,136011.0,0.0341,0.0012,0.203,0.0007,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,1,8,3,skipconcat,False,relu,0.0,mean,sgd,0.1,99,1.6094,0.0,136011.0,0.09,0.0119,0.203,0.0007,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,2,8,2,skipsum,True,relu,0.6,add,adam,0.001,199,0.3977,0.0135,134297.0,0.0379,0.0024,0.8403,0.0056,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,2,8,2,skipsum,True,relu,0.6,add,adam,0.01,199,0.1782,0.0044,134297.0,0.0621,0.0018,0.9313,0.0027,,,,,,,,
lr,nx,scalefree,node,True,node_const,node_pagerank,64,2,8,2,skipsum,True,relu,0.6,add,adam,0.1,199,0.2508,0.005,134297.0,0.0415,0.0054,0.9046,0.0026,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,16,1,4,1,stack,True,prelu,0.0,max,adam,0.001,399,0.1507,0.0038,134286.0,0.0515,0.0057,0.9757,0.0013,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,16,1,4,1,stack,True,prelu,0.0,max,adam,0.01,399,0.2854,0.0154,134286.0,0.0212,0.0026,0.9268,0.0072,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,16,1,4,1,stack,True,prelu,0.0,max,adam,0.1,399,1.0373,0.0157,134286.0,0.0508,0.0023,0.5502,0.0011,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,1,8,2,skipsum,False,prelu,0.6,add,adam,0.001,199,1.3314,0.0145,134921.0,0.0275,0.003,0.4242,0.01,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,1,8,2,skipsum,False,prelu,0.6,add,adam,0.01,199,1.2868,0.0563,134921.0,0.0217,0.0017,0.4365,0.02,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,1,8,2,skipsum,False,prelu,0.6,add,adam,0.1,199,1.4335,0.0103,134921.0,0.0755,0.0044,0.3606,0.013,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,3,8,3,skipsum,True,relu,0.0,mean,adam,0.001,199,0.0767,0.0065,134165.0,0.0259,0.0028,0.9887,0.0013,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,3,8,3,skipsum,True,relu,0.0,mean,adam,0.01,199,0.0029,0.0004,134165.0,0.0258,0.0031,1.0,0.0,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,32,3,8,3,skipsum,True,relu,0.0,mean,adam,0.1,199,0.7087,0.0262,134165.0,0.0516,0.0043,0.6997,0.0123,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,1,8,3,skipsum,False,swish,0.0,max,adam,0.001,199,0.506,0.0234,135360.0,0.0293,0.005,0.7962,0.0136,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,1,8,3,skipsum,False,swish,0.0,max,adam,0.01,199,0.5611,0.7175,135360.0,0.0454,0.0043,0.7503,0.3409,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,1,8,3,skipsum,False,swish,0.0,max,adam,0.1,199,1.5029,0.1027,135360.0,0.054,0.0027,0.3106,0.059,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,6,1,stack,False,relu,0.0,mean,adam,0.001,199,1.4129,0.017,134676.0,0.0296,0.0046,0.367,0.0144,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,6,1,stack,False,relu,0.0,mean,adam,0.01,199,1.5759,0.0006,134676.0,0.0312,0.0076,0.269,0.0005,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_clustering_coefficient,64,2,6,1,stack,False,relu,0.0,mean,adam,0.1,199,1.5759,0.0006,134676.0,0.0249,0.0031,0.269,0.0005,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,16,1,4,2,skipconcat,True,swish,0.3,add,adam,0.001,99,0.3107,0.0013,138017.0,0.0142,0.0005,0.8687,0.0021,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,16,1,4,2,skipconcat,True,swish,0.3,add,adam,0.01,99,0.2319,0.0025,138017.0,0.0489,0.006,0.9036,0.0003,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,16,1,4,2,skipconcat,True,swish,0.3,add,adam,0.1,99,0.2785,0.0013,138017.0,0.0133,0.0004,0.8861,0.0024,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,4,1,skipconcat,False,swish,0.0,max,sgd,0.001,399,1.5614,0.0177,136970.0,0.0137,0.0006,0.429,0.0265,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,4,1,skipconcat,False,swish,0.0,max,sgd,0.01,399,0.8877,0.0038,136970.0,0.0153,0.0024,0.6535,0.0015,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,1,4,1,skipconcat,False,swish,0.0,max,sgd,0.1,399,0.4747,0.0023,136970.0,0.0505,0.002,0.8555,0.0025,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,3,2,1,skipsum,False,relu,0.6,mean,sgd,0.001,99,1.6109,0.0022,134850.0,0.0183,0.0021,0.2122,0.0068,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,3,2,1,skipsum,False,relu,0.6,mean,sgd,0.01,99,1.593,0.0027,134850.0,0.0126,0.0012,0.255,0.0044,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,32,3,2,1,skipsum,False,relu,0.6,mean,sgd,0.1,99,1.476,0.0112,134850.0,0.012,0.0008,0.3767,0.0055,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipconcat,True,relu,0.3,add,sgd,0.001,199,1.5665,0.0036,136885.0,0.0906,0.0044,0.3397,0.0053,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipconcat,True,relu,0.3,add,sgd,0.01,199,1.3157,0.0085,136885.0,0.0456,0.0073,0.4961,0.0087,,,,,,,,
lr,nx,scalefree,node,True,node_onehot,node_pagerank,64,3,8,1,skipconcat,True,relu,0.3,add,sgd,0.1,199,0.621,0.0032,136885.0,0.0867,0.0064,0.8166,0.0027,,,,,,,,
lr,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,True,relu,0.6,add,adam,0.001,199,1.1447,0.0034,133925.0,0.025,0.0031,0.4822,0.0045,,,,,,,,
lr,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,True,relu,0.6,add,adam,0.01,199,1.004,0.0057,133925.0,0.0201,0.0006,0.5358,0.003,,,,,,,,
lr,nx,scalefree,node,True,node_pagerank,node_clustering_coefficient,32,2,6,3,stack,True,relu,0.6,add,adam,0.1,199,1.1656,0.0027,133925.0,0.0215,0.0006,0.4839,0.0042,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,1,stack,True,swish,0.3,mean,sgd,0.001,399,0.5331,0.1187,134118.0,0.016,0.0015,0.781,0.034,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,1,stack,True,swish,0.3,mean,sgd,0.01,399,0.7031,0.0804,134118.0,0.0143,0.0011,0.7173,0.0306,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,2,4,1,stack,True,swish,0.3,mean,sgd,0.1,399,1.1531,0.1846,134118.0,0.015,0.0003,0.5147,0.0661,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,6,1,skipconcat,False,prelu,0.6,max,sgd,0.001,399,0.3534,0.0472,137034.0,0.0743,0.0058,0.8431,0.0183,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,6,1,skipconcat,False,prelu,0.6,max,sgd,0.01,399,0.2569,0.0329,137034.0,0.0152,0.0004,0.8873,0.0328,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,16,3,6,1,skipconcat,False,prelu,0.6,max,sgd,0.1,399,1.0492,0.0182,137034.0,0.0645,0.0052,0.5621,0.0311,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,1,6,2,stack,False,relu,0.0,mean,sgd,0.001,199,1.6049,0.0013,134676.0,0.0157,0.0031,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,1,6,2,stack,False,relu,0.0,mean,sgd,0.01,199,1.6052,0.0012,134676.0,0.0167,0.0044,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,1,6,2,stack,False,relu,0.0,mean,sgd,0.1,199,1.6052,0.0012,134676.0,0.0153,0.0029,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,2,6,3,stack,False,swish,0.0,max,adam,0.001,399,0.0048,0.0005,134920.0,0.0217,0.0031,1.0,0.0,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,2,6,3,stack,False,swish,0.0,max,adam,0.01,399,1.6052,0.0013,134920.0,0.0214,0.0021,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,32,2,6,3,stack,False,swish,0.0,max,adam,0.1,399,1.6052,0.0013,134920.0,0.024,0.0022,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,1,skipsum,True,prelu,0.0,add,sgd,0.001,199,0.3632,0.0667,134626.0,0.0211,0.0005,0.8955,0.0061,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,1,skipsum,True,prelu,0.0,add,sgd,0.01,199,0.5866,0.1644,134626.0,0.032,0.0026,0.8906,0.0061,,,,,,,,
lr,nx,smallworld,graph,True,node_clustering_coefficient,graph_path_len,64,1,2,1,skipsum,True,prelu,0.0,add,sgd,0.1,199,5.1805,1.9553,134626.0,0.0281,0.0046,0.8513,0.0273,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,2,8,3,skipsum,True,swish,0.0,max,adam,0.001,199,1.6052,0.0012,135056.0,0.0212,0.0012,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,2,8,3,skipsum,True,swish,0.0,max,adam,0.01,199,1.6052,0.0012,135056.0,0.0538,0.0045,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,2,8,3,skipsum,True,swish,0.0,max,adam,0.1,199,1.6052,0.0012,135056.0,0.0239,0.0016,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,3,6,3,skipsum,False,prelu,0.0,add,sgd,0.001,399,0.8201,0.0334,135361.0,0.0167,0.0007,0.6078,0.0144,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,3,6,3,skipsum,False,prelu,0.0,add,sgd,0.01,399,,,135361.0,0.0151,0.0024,0.1912,0.0212,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,16,3,6,3,skipsum,False,prelu,0.0,add,sgd,0.1,399,,,135361.0,0.013,0.001,0.1912,0.0212,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,2,stack,False,relu,0.3,max,adam,0.001,399,0.8564,0.0056,135360.0,0.0264,0.0005,0.5719,0.0083,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,2,stack,False,relu,0.3,max,adam,0.01,399,1.443,0.2283,135360.0,0.0288,0.0072,0.3121,0.1294,,,,,,,,
lr,nx,smallworld,graph,True,node_const,graph_path_len,64,2,8,2,stack,False,relu,0.3,max,adam,0.1,399,1.6053,0.0012,135360.0,0.027,0.0052,0.2157,0.0,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,4,2,stack,False,swish,0.3,add,sgd,0.001,99,1.499,0.0919,134676.0,0.0121,0.0003,0.335,0.0984,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,4,2,stack,False,swish,0.3,add,sgd,0.01,99,1.6051,0.0012,134676.0,0.0152,0.0011,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,4,2,stack,False,swish,0.3,add,sgd,0.1,99,1.6052,0.0012,134676.0,0.0126,0.0017,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,1,stack,True,swish,0.6,add,sgd,0.001,99,1.0817,0.0352,134297.0,0.0174,0.0004,0.5082,0.0201,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,1,stack,True,swish,0.6,add,sgd,0.01,99,1.0658,0.0678,134297.0,0.0406,0.0033,0.4951,0.0289,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,16,3,8,1,stack,True,swish,0.6,add,sgd,0.1,99,1.491,0.018,134297.0,0.0385,0.0012,0.5212,0.0359,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,64,1,2,1,stack,False,swish,0.3,add,adam,0.001,99,0.9502,0.0541,134900.0,0.0162,0.0021,0.5457,0.0323,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,64,1,2,1,stack,False,swish,0.3,add,adam,0.01,99,1.4556,0.1128,134900.0,0.015,0.0007,0.3676,0.0659,,,,,,,,
lr,nx,smallworld,graph,True,node_onehot,graph_path_len,64,1,2,1,stack,False,swish,0.3,add,adam,0.1,99,1.6424,0.0225,134900.0,0.0156,0.0004,0.1879,0.0092,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,16,2,6,3,skipsum,False,swish,0.0,add,sgd,0.001,399,0.4858,0.268,134920.0,0.0385,0.0047,0.7925,0.1377,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,16,2,6,3,skipsum,False,swish,0.0,add,sgd,0.01,399,1.5984,0.0042,134920.0,0.0157,0.0019,0.2696,0.0356,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,16,2,6,3,skipsum,False,swish,0.0,add,sgd,0.1,399,,,134920.0,0.0131,0.0017,0.1912,0.0212,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,1,skipconcat,False,relu,0.0,max,adam,0.001,199,0.7167,0.0568,138645.0,0.0594,0.0102,0.732,0.042,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,1,skipconcat,False,relu,0.0,max,adam,0.01,199,1.2611,0.4794,138645.0,0.023,0.0004,0.4118,0.2534,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,1,skipconcat,False,relu,0.0,max,adam,0.1,199,1.6056,0.0012,138645.0,0.0219,0.0018,0.2173,0.0046,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,2,skipconcat,False,relu,0.3,mean,adam,0.001,99,0.7997,0.0137,138165.0,0.0618,0.0025,0.6438,0.0092,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,2,skipconcat,False,relu,0.3,mean,adam,0.01,99,1.6053,0.0012,138165.0,0.0215,0.0027,0.219,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,1,6,2,skipconcat,False,relu,0.3,mean,adam,0.1,99,1.6055,0.0011,138165.0,0.0228,0.0025,0.2173,0.0023,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,2,2,1,skipsum,False,prelu,0.0,max,adam,0.001,399,0.3216,0.0943,133958.0,0.0185,0.001,0.9134,0.0363,,,,,,,,
lr,nx,smallworld,graph,True,node_pagerank,graph_path_len,64,2,2,1,skipsum,False,prelu,0.0,max,adam,0.01,399,0.7424,0.611,133958.0,0.0514,0.0062,0.6683,0.3168,,,,,,,,
